,sector_nombre,variable_id,actividad_producto_nombre,indicador,unidad_de_medida,fuente,frecuencia_nombre,cobertura_nombre,alcance_tipo,alcance_id,alcance_nombre,indice_tiempo,valor,mes,año
15452,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2017-12-01,491634.76,12,2017
15453,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2018-01-01,355874.936,1,2018
15454,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2018-02-01,333370.402,2,2018
15455,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2018-03-01,338210.257,3,2018
15456,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2018-04-01,337363.389,4,2018
15457,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2018-05-01,408899.185,5,2018
15458,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2018-06-01,534722.332,6,2018
15459,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,6,BUENOS AIRES,2018-07-01,527770.378,7,2018
15532,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,14,CORDOBA,2015-01-01,28536.883,1,2015
15533,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,14,CORDOBA,2015-02-01,27132.825,2,2015
15534,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,14,CORDOBA,2015-03-01,29365.495,3,2015
15535,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,14,CORDOBA,2015-04-01,28336.263,4,2015
15536,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,14,CORDOBA,2015-05-01,36847.396,5,2015
15537,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,14,CORDOBA,2015-06-01,37392.842,6,2015
15538,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,14,CORDOBA,2015-07-01,34524.218,7,2015
15539,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,14,CORDOBA,2015-08-01,31503.761,8,2015
15540,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,14,CORDOBA,2015-09-01,26917.303,9,2015
15541,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,14,CORDOBA,2015-10-01,29740.676,10,2015
15542,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,14,CORDOBA,2015-11-01,34438.104,11,2015
15543,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,14,CORDOBA,2015-12-01,43558.277,12,2015
15544,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,14,CORDOBA,2016-01-01,35489.214,1,2016
15545,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,14,CORDOBA,2016-02-01,36072.242,2,2016
15546,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,14,CORDOBA,2016-03-01,34443.139,3,2016
15547,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,14,CORDOBA,2016-04-01,46628.034,4,2016
15548,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,14,CORDOBA,2016-05-01,47134.604,5,2016
15549,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,14,CORDOBA,2016-06-01,46129.181,6,2016
15550,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,14,CORDOBA,2016-07-01,45455.129,7,2016
15551,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,14,CORDOBA,2016-08-01,31497.614,8,2016
15552,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,14,CORDOBA,2016-09-01,29874.825,9,2016
15553,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,14,CORDOBA,2016-10-01,37951.065,10,2016
15554,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,14,CORDOBA,2016-11-01,41650.061,11,2016
15555,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,14,CORDOBA,2016-12-01,56797.867,12,2016
15556,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,14,CORDOBA,2017-01-01,41502.044,1,2017
15557,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,14,CORDOBA,2017-02-01,41923.048,2,2017
15558,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,14,CORDOBA,2017-03-01,41716.731,3,2017
15559,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,14,CORDOBA,2017-04-01,56457.273,4,2017
15560,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,14,CORDOBA,2017-05-01,60922.232,5,2017
15561,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,14,CORDOBA,2017-06-01,56254.191,6,2017
15562,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,14,CORDOBA,2017-07-01,54153.767,7,2017
15563,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,14,CORDOBA,2017-08-01,42250.295,8,2017
15564,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,14,CORDOBA,2017-09-01,39978.982,9,2017
15565,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,14,CORDOBA,2017-10-01,51348.184,10,2017
15566,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,14,CORDOBA,2017-11-01,52843.814,11,2017
15567,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,14,CORDOBA,2017-12-01,69819.243,12,2017
15568,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,14,CORDOBA,2018-01-01,50734.514,1,2018
15569,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,14,CORDOBA,2018-02-01,54747.403,2,2018
15570,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,14,CORDOBA,2018-03-01,59641.145,3,2018
15571,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,14,CORDOBA,2018-04-01,65852.516,4,2018
15572,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,14,CORDOBA,2018-05-01,78914.668,5,2018
15573,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,14,CORDOBA,2018-06-01,80433.164,6,2018
15574,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,14,CORDOBA,2018-07-01,67551.66,7,2018
15647,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,26,CHUBUT,2015-01-01,21409.087,1,2015
15648,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,26,CHUBUT,2015-02-01,20190.73,2,2015
15649,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,26,CHUBUT,2015-03-01,21888.036,3,2015
15650,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,26,CHUBUT,2015-04-01,24032.627,4,2015
15651,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,26,CHUBUT,2015-05-01,26161.29,5,2015
15652,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,26,CHUBUT,2015-06-01,28383.957,6,2015
15653,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,26,CHUBUT,2015-07-01,28407.597,7,2015
15654,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,26,CHUBUT,2015-08-01,25262.313,8,2015
15655,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,26,CHUBUT,2015-09-01,23549.508,9,2015
15656,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,26,CHUBUT,2015-10-01,25985.08,10,2015
15657,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,26,CHUBUT,2015-11-01,27017.401,11,2015
15658,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,26,CHUBUT,2015-12-01,33050.919,12,2015
15659,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,26,CHUBUT,2016-01-01,29255.692,1,2016
15660,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,26,CHUBUT,2016-02-01,28904.971,2,2016
15661,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,26,CHUBUT,2016-03-01,24909.122,3,2016
15662,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,26,CHUBUT,2016-04-01,32748.761,4,2016
15663,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,26,CHUBUT,2016-05-01,38174.081,5,2016
15664,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,26,CHUBUT,2016-06-01,36997.237,6,2016
15665,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,26,CHUBUT,2016-07-01,38585.222,7,2016
15666,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,26,CHUBUT,2016-08-01,31340.076,8,2016
15667,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,26,CHUBUT,2016-09-01,29563.293,9,2016
15668,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,26,CHUBUT,2016-10-01,33992.853,10,2016
15669,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,26,CHUBUT,2016-11-01,34728.223,11,2016
15670,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,26,CHUBUT,2016-12-01,49871.219,12,2016
15671,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,26,CHUBUT,2017-01-01,36630.607,1,2017
15672,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,26,CHUBUT,2017-02-01,37230.452,2,2017
15673,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,26,CHUBUT,2017-03-01,37759.78,3,2017
15674,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,26,CHUBUT,2017-04-01,36164.229,4,2017
15675,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,26,CHUBUT,2017-05-01,41881.137,5,2017
15676,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,26,CHUBUT,2017-06-01,44937.707,6,2017
15677,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,26,CHUBUT,2017-07-01,42624.316,7,2017
15678,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,26,CHUBUT,2017-08-01,34769.869,8,2017
15679,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,26,CHUBUT,2017-09-01,35597.445,9,2017
15680,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,26,CHUBUT,2017-10-01,38840.806,10,2017
15681,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,26,CHUBUT,2017-11-01,38201.735,11,2017
15682,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,26,CHUBUT,2017-12-01,57540.121,12,2017
15683,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,26,CHUBUT,2018-01-01,45344.201,1,2018
15684,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,26,CHUBUT,2018-02-01,40511.085,2,2018
15685,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,26,CHUBUT,2018-03-01,43898.23,3,2018
15686,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,26,CHUBUT,2018-04-01,43181.641,4,2018
15687,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,26,CHUBUT,2018-05-01,49666.52,5,2018
15688,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,26,CHUBUT,2018-06-01,56535.24,6,2018
15689,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,26,CHUBUT,2018-07-01,55523.719,7,2018
15762,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,30,ENTRE RIOS,2015-01-01,10005.028,1,2015
15763,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,30,ENTRE RIOS,2015-02-01,8913.64,2,2015
15764,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,30,ENTRE RIOS,2015-03-01,9395.525,3,2015
15765,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,30,ENTRE RIOS,2015-04-01,9148.699,4,2015
15766,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,30,ENTRE RIOS,2015-05-01,12746.211,5,2015
15767,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,30,ENTRE RIOS,2015-06-01,12757.61,6,2015
15768,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,30,ENTRE RIOS,2015-07-01,14185.2,7,2015
15769,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,30,ENTRE RIOS,2015-08-01,12567.763,8,2015
15770,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,30,ENTRE RIOS,2015-09-01,10342.475,9,2015
15771,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,30,ENTRE RIOS,2015-10-01,11694.319,10,2015
15772,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,30,ENTRE RIOS,2015-11-01,13873.141,11,2015
15773,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,30,ENTRE RIOS,2015-12-01,16503.375,12,2015
15774,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,30,ENTRE RIOS,2016-01-01,12153.518,1,2016
15775,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,30,ENTRE RIOS,2016-02-01,11248.144,2,2016
15776,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,30,ENTRE RIOS,2016-03-01,10466.265,3,2016
15777,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,30,ENTRE RIOS,2016-04-01,14116.544,4,2016
15778,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,30,ENTRE RIOS,2016-05-01,14399.58,5,2016
15779,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,30,ENTRE RIOS,2016-06-01,15790.157,6,2016
15780,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,30,ENTRE RIOS,2016-07-01,18264.337,7,2016
15781,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,30,ENTRE RIOS,2016-08-01,12703.019,8,2016
15782,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,30,ENTRE RIOS,2016-09-01,11562.331,9,2016
15783,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,30,ENTRE RIOS,2016-10-01,13719.891,10,2016
15784,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,30,ENTRE RIOS,2016-11-01,14761.933,11,2016
15785,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,30,ENTRE RIOS,2016-12-01,20375.117,12,2016
15786,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,30,ENTRE RIOS,2017-01-01,15719.089,1,2017
15787,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,30,ENTRE RIOS,2017-02-01,13562.307,2,2017
15788,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,30,ENTRE RIOS,2017-03-01,13051.39,3,2017
15789,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,30,ENTRE RIOS,2017-04-01,17448.195,4,2017
15790,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,30,ENTRE RIOS,2017-05-01,19521.175,5,2017
15791,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,30,ENTRE RIOS,2017-06-01,19925.392,6,2017
15792,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,30,ENTRE RIOS,2017-07-01,19255.928,7,2017
15793,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,30,ENTRE RIOS,2017-08-01,15310.953,8,2017
15794,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,30,ENTRE RIOS,2017-09-01,15153.339,9,2017
15795,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,30,ENTRE RIOS,2017-10-01,18091.894,10,2017
15796,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,30,ENTRE RIOS,2017-11-01,17411.039,11,2017
15797,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,30,ENTRE RIOS,2017-12-01,25072.094,12,2017
15798,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,30,ENTRE RIOS,2018-01-01,17506.529,1,2018
15799,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,30,ENTRE RIOS,2018-02-01,16825.323,2,2018
15800,Comercio interno,587,"Indumentaria, calzado y textiles para el hogar","Vtas en super, a precios ctes",miles de pesos,INDEC,Mensual,Nacional,PROVINCIA,30,ENTRE RIOS,2018-03-01,18539.493,3,2018
